returns=[247744.0, 252229.0, 246636.0, 266337.0, 243454.0, 240747.0, 237383.0, 238630.0, 226249.0, 235799.0, 273492.0, 255028.0, 230897.0, 241286.0, 234956.0, 249806.0, 248693.0, 231438.0, 250185.0, 253937.0]
totalSteps=[2446, 2465, 2363, 2508, 2384, 2291, 2335, 2411, 2481, 2009, 2588, 2624, 2802, 2438, 2261, 2501, 2577, 2328, 2337, 2404]
validActions=[354, 352, 350, 350, 351, 350, 354, 350, 353, 354, 354, 355, 353, 350, 353, 354, 351, 351, 354, 350]
totalTime=[139608, 151932, 142908, 154452, 150540, 144408, 141216, 142680, 140052, 138684, 151992, 144132, 146904, 139740, 138660, 147492, 144396, 139044, 144924, 149988]
returnsEvaluation=[267918.0, 257465.0, 222948.0, 243786.0, 236660.0, 258311.0, 271142.0, 234217.0, 246848.0, 245267.0, 251343.0, 255163.0, 255032.0, 283155.0, 270140.0, 268753.0, 254988.0, 262039.0, 230837.0, 243532.0]
totalStepsEvaluation=[2573, 2291, 2419, 2329, 2444, 2393, 2421, 2060, 2753, 2725, 2433, 2368, 2259, 2988, 2842, 2417, 2294, 2631, 2128, 2232]
validActionsEvaluation=[351, 354, 351, 352, 355, 350, 350, 351, 350, 352, 355, 352, 350, 353, 350, 355, 352, 354, 352, 353]
totalTimeEvaluation=[156396, 147360, 138072, 146316, 134280, 151512, 155352, 140472, 145116, 145764, 136764, 143928, 150876, 162996, 159888, 151704, 147948, 153972, 135348, 140724]
