returns=[242976.0, 240459.0, 247211.0, 262964.0, 253211.0, 236576.0, 212124.0, 233909.0, 255181.0, 249669.0, 270605.0, 246749.0, 245078.0, 246044.0, 221886.0, 244926.0, 263778.0, 260260.0, 256843.0, 236071.0]
totalSteps=[2572, 2251, 2483, 2506, 2329, 2476, 2024, 2422, 2435, 2439, 2415, 2272, 2347, 2128, 2273, 2394, 2041, 2467, 2439, 2417]
validActions=[350, 352, 352, 352, 355, 350, 350, 353, 357, 351, 357, 352, 351, 353, 350, 352, 350, 350, 353, 350]
totalTime=[149520, 141576, 146016, 151344, 146304, 142632, 128544, 136980, 145788, 149736, 150192, 146172, 136428, 140184, 135852, 145176, 149304, 145464, 150000, 138516]
returnsEvaluation=[273187.0, 264617.0, 250224.0, 264296.0, 258213.0, 243128.0, 238956.0, 242947.0, 233101.0, 240126.0, 240641.0, 239445.0, 246219.0, 233792.0, 240169.0, 265528.0, 260976.0, 234976.0, 239896.0, 244353.0]
totalStepsEvaluation=[2426, 2718, 2496, 2624, 2600, 2713, 2113, 2384, 2234, 2564, 2421, 2376, 2728, 2253, 2452, 2419, 2446, 2472, 2273, 2565]
validActionsEvaluation=[352, 352, 352, 352, 353, 350, 350, 350, 351, 352, 352, 353, 353, 350, 350, 351, 350, 353, 351, 351]
totalTimeEvaluation=[155964, 152376, 142704, 153348, 152316, 144840, 138180, 145908, 136092, 141396, 142980, 144192, 145488, 136980, 137052, 149400, 146712, 145824, 138420, 149616]
