returns=[235185.0, 262043.0, 242581.0, 245621.0, 216776.0, 251357.0, 284760.0, 255139.0, 252877.0, 237803.0, 250799.0, 252959.0, 263463.0, 250699.0, 230948.0, 262091.0, 259205.0, 243768.0, 251632.0, 235650.0]
totalSteps=[2245, 2719, 2167, 2485, 2375, 2546, 2495, 2745, 2582, 2604, 2350, 2318, 2596, 2612, 2429, 2479, 2286, 2229, 2590, 2200]
validActions=[351, 353, 352, 350, 354, 350, 351, 354, 355, 353, 353, 356, 355, 354, 351, 353, 358, 355, 354, 357]
totalTime=[137436, 157008, 143460, 143256, 130656, 147384, 163944, 148992, 149340, 138828, 148836, 144120, 150564, 143292, 141828, 149496, 146160, 144744, 149808, 138564]
returnsEvaluation=[223624.0, 239903.0, 272051.0, 241351.0, 238992.0, 250070.0, 222389.0, 253174.0, 240003.0, 235920.0, 249119.0, 237293.0, 253112.0, 251424.0, 238549.0, 246054.0, 241386.0, 270911.0, 269642.0, 261624.0]
totalStepsEvaluation=[2601, 2724, 2724, 2629, 2047, 2804, 2244, 2734, 2452, 2223, 2599, 2092, 2646, 2312, 2399, 2555, 2446, 3202, 2708, 2481]
validActionsEvaluation=[353, 351, 350, 350, 351, 352, 352, 350, 354, 350, 350, 352, 355, 354, 352, 353, 350, 353, 355, 350]
totalTimeEvaluation=[136764, 142272, 157752, 146952, 138168, 150720, 137616, 150432, 146256, 138348, 153792, 144864, 150732, 149496, 141516, 145272, 142500, 154440, 151008, 149352]
